22223,御前崎市役所,34.63797700,138.12811700
22224,菊川市役所,34.75772100,138.08453900
22225,伊豆の国市役所,35.02771300,138.92888500
22226,牧之原市役所,34.74005900,138.22464100
23100,名古屋市役所,35.18143300,136.90642100
23201,豊橋市役所,34.76919900,137.39146900
23202,岡崎市役所,34.95480900,137.17299900
23203,一宮市役所,35.30401300,136.80234400
23204,瀬戸市役所,35.22362000,137.08411700
23205,半田市役所,34.89262600,136.93785000
23206,春日井市役所,35.24766400,136.97223200
23207,豊川市役所,34.82678400,137.37557800
23208,津島市役所,35.17704000,136.74123600
23209,碧南市役所,34.88478200,136.99336200
23210,刈谷市役所,34.98886400,137.00206000
23211,豊田市役所,35.08234500,137.15622400
23212,安城市役所,34.95864400,137.08029700
23213,西尾市役所,34.86200900,137.06174100
23214,蒲郡市役所,34.82643900,137.21965300
23215,犬山市役所,35.37864100,136.94462500
23216,常滑市役所,34.88667800,136.83237500
23217,江南市役所,35.33195300,136.87045300
23219,小牧市役所,35.29114100,136.91197100
23220,稲沢市役所,35.24813500,136.78021600
23221,新城市役所,34.89922600,137.49850400
23222,東海市役所,35.02297600,136.90222900
23223,大府市役所,35.01161100,136.96386800
23224,知多市役所,34.99653300,136.86475500
23225,知立市役所,35.00128500,137.05084300
23226,尾張旭市役所,35.21656800,137.03541200
23227,高浜市役所,34.92763000,136.98766000
23228,岩倉市役所,35.27943300,136.87142800
23229,豊明市役所,35.05375600,137.01312400
23229,市役所出張所,35.06058700,137.00689200
23230,日進市役所,35.13201800,137.03941400
23231,田原市役所,34.66897200,137.26383000
23232,愛西市役所,35.15280200,136.72821700
23233,清須市役所,35.19984800,136.85293400
23234,北名古屋市役所,35.24565700,136.86596100
23235,弥富市役所,35.11011800,136.72472000
23236,みよし市役所,35.08969900,137.07472800
23237,あま市役所,35.20049800,136.78322700
23238,長久手市役所,35.18412000,137.04863100
24201,津市役所,34.71856300,136.50544300
24202,四日市市役所,34.96509200,136.62442700
24203,伊勢市役所,34.48750600,136.70928600
24204,松阪市役所,34.57797400,136.52759500
24205,桑名市役所,35.06228800,136.68353900
24207,鈴鹿市役所,34.88186600,136.58418500
24208,名張市役所,34.62766200,136.10829900
24209,尾鷲市役所,34.07079900,136.19099800
24210,亀山市役所,34.85575500,136.45164500
24211,鳥羽市役所,34.48143200,136.84337800
24212,熊野市役所,33.88862000,136.10028800
24214,いなべ市役所,35.11570900,136.56137900
24215,志摩市役所,34.32821800,136.82965500
24216,伊賀市役所,34.76882900,136.12990800
25201,大津市役所,35.01835700,135.85466600
25202,彦根市役所,35.27446400,136.25962300
25203,長浜市役所,35.38144700,136.27544400
25204,近江八幡市役所,35.12821400,136.09784600
25206,草津市役所,35.01312300,135.95999400
25207,守山市役所,35.05866300,135.99402000
